placeID,latitude,longitude,the_geom_meter,name,address,city,state,country,fax,zip,alcohol,smoking_area,dress_code,accessibility,price,url,Rambience,franchise,area,other_services,Rcuisine,parking_lot,hours,days,Rpayment
134983,18.948657,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,87018,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,FALSE,closed,none,Bar_Pub_Brewery,yes,13:00-23:30;,Sat;,cash
134983,18.948657,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,62250,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,FALSE,closed,none,Bar_Pub_Brewery,yes,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash
134983,18.948657,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,62250,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,FALSE,closed,none,Bar_Pub_Brewery,yes,13:00-23:30;,Sat;,MasterCard-Eurocard
134983,18.948657,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,62250,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,FALSE,closed,none,Bar_Pub_Brewery,yes,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard
135058,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Polish,public,13:00-23:00;,Sat;,VISA
135058,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Polynesian,public,13:00-23:00;,Sun;,VISA
135058,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Portuguese,public,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,VISA
135058,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Regional,public,13:00-23:00;,Sat;,cash
135058,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Romanian,public,13:00-23:00;,Sun;,cash
135058,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Russian-Ukrainian,public,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,cash
135058,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Scandinavian,public,13:00-23:00;,Sat;,MasterCard-Eurocard
135058,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Seafood,public,13:00-23:00;,Sun;,MasterCard-Eurocard
135058,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,TRUE,closed,none,Soup,public,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard
135072,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,FALSE,closed,none,Tunisian,none,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,VISA
135072,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,FALSE,closed,none,Diner,none,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,cash
135072,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,FALSE,closed,none,Game,none,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,American_Express
135072,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,FALSE,closed,none,Japanese,none,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Sat;,VISA
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Sun;,VISA
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,VISA
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Sat;,cash
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Sun;,cash
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,cash
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Sat;,American_Express
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Sun;,American_Express
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,American_Express
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Sat;,MasterCard-Eurocard
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Sun;,MasterCard-Eurocard
135057,22.145992,-100.955118,0101000020957F000095669021894958C182C9C10E669D4B41,El Herradero Restaurante and Bar,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,Mexico,?,78390,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard
134987,18.932725,-99.225211,0101000020957F0000FE987FAF936D5AC1E1D486215E524A41,Chilis Cuernavaca,Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas,Cuernavaca,Morelos,Mexico,?,62290,Wine-Beer,none,informal,no_accessibility,medium,chilis.com.mx,familiar,FALSE,closed,none,Ethiopian,none,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,cash
135079,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Fast_Food,none,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,cash
135079,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,French,none,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,American_Express
135044,22.141848,-100.997475,0101000020957F0000C8B62F9EFF4858C14FA6C296B9A94B41,Restaurant Wu Zhuo Yi,Himno Nacional 100 Avenida,San Luis Potosi,SLP,Mexico,?,78240,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Chinese,none,13:00-22:30;,Sat;,cash
135044,22.141848,-100.997475,0101000020957F0000C8B62F9EFF4858C14FA6C296B9A94B41,Restaurant Wu Zhuo Yi,Himno Nacional 100 Avenida,San Luis Potosi,SLP,Mexico,?,78240,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Chinese,none,13:00-22:30;,Sun;,cash
135044,22.141848,-100.997475,0101000020957F0000C8B62F9EFF4858C14FA6C296B9A94B41,Restaurant Wu Zhuo Yi,Himno Nacional 100 Avenida,San Luis Potosi,SLP,Mexico,?,78240,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Chinese,none,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,cash
135072,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,FALSE,closed,none,Tibetan,none,13:00-22:00;,Sun;,VISA
135072,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,FALSE,closed,none,Dim_Sum,none,13:00-22:00;,Sun;,cash
135072,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,FALSE,closed,none,Fusion,none,13:00-22:00;,Sun;,American_Express
135072,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,FALSE,closed,none,Japanese,none,13:00-22:00;,Sun;,MasterCard-Eurocard
135013,18.917441,-99.165945,0101000020957F0000D241E94E7B715AC119862B3B1E414A41,Giovannis,40 Norte Civac 1RA. Seccion,Jiutepec,Morelos,Mexico,?,62790,No_Alcohol_Served,none,informal,no_accessibility,low,?,familiar,FALSE,closed,none,Italian,none,13:00-22:00;,Mon;Tue;Wed;Thu;Fri;,cash
135071,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,64000,Full_Bar,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,German,yes,13:00-20:00;,Sun;,VISA
135071,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,74000,Full_Bar,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,International,yes,13:00-20:00;,Sun;,cash
135071,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78000,Full_Bar,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Juice,yes,13:00-20:00;,Sun;,American_Express
135071,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78038,Full_Bar,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Mediterranean,yes,13:00-20:00;,Sun;,MasterCard-Eurocard
135071,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78200,Full_Bar,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Organic-Healthy,yes,13:00-20:00;,Sun;,VISA
135071,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78210,Full_Bar,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Polish,yes,13:00-20:00;,Sun;,cash
135071,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78214,Full_Bar,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Soup,yes,13:00-20:00;,Sun;,American_Express
135071,22.126375,-100.910926,0101000020957F0000E3A742BFC14D58C1F4E529A7F3914B41,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,?,78220,Full_Bar,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Spanish,yes,13:00-20:00;,Sun;,MasterCard-Eurocard
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,Mexico,?,78240,Wine-Beer,none,casual,no_accessibility,high,lagranvia.com.mx,familiar,FALSE,closed,none,Indonesian,yes,13:00-19:00;,Sun;,MasterCard-Eurocard
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,Mexico,?,78250,Wine-Beer,none,casual,no_accessibility,high,lagranvia.com.mx,familiar,FALSE,closed,none,Hungarian,yes,13:00-19:00;,Sun;,American_Express
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,Mexico,?,78269,Wine-Beer,none,casual,no_accessibility,high,lagranvia.com.mx,familiar,FALSE,closed,none,Greek,yes,13:00-19:00;,Sun;,cash
135045,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,Mexico,?,78270,Wine-Beer,none,casual,no_accessibility,high,lagranvia.com.mx,familiar,FALSE,closed,none,Fusion,yes,13:00-19:00;,Sun;,VISA
135028,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,78280,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Mexican,none,13:00-19:00;,Sun;,VISA
135028,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,78290,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Mexican,none,13:00-19:00;,Sun;,cash
135028,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,78310,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Mexican,none,13:00-19:00;,Sun;,American_Express
135028,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,78349,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Mexican,none,13:00-19:00;,Sun;,MasterCard-Eurocard
134983,18.948657,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,78390,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,FALSE,closed,none,Vietnamese,yes,13:00-19:00;,Sun;,VISA
134983,18.948657,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,78395,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,FALSE,closed,none,Bar,yes,13:00-19:00;,Sun;,cash
134983,18.948657,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,78396,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,FALSE,closed,none,Bar,yes,13:00-19:00;,Sun;,MasterCard-Eurocard
134983,18.948657,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,78399,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,FALSE,closed,none,Bar_Pub_Brewery,yes,13:00-19:00;,Sun;,VISA
134983,18.948657,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,78421,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,FALSE,closed,none,Bar_Pub_Brewery,yes,13:00-19:00;,Sun;,cash
134983,18.948657,-99.235361,0101000020957F0000DEF36F4FC76A5AC162B083D9A0544A41,Restaurant and Bar and Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,?,78430,Full_Bar,section,informal,no_accessibility,high,carlosandcharlies.com,familiar,FALSE,closed,none,Bar_Pub_Brewery,yes,13:00-19:00;,Sun;,MasterCard-Eurocard
132767,18.8820871,-99.1630268,0101000020957F00001672C2C435775AC1F69BF2EF0D424A41,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,mexico,?,78433,Wine-Beer,permitted,casual,partially,medium,?,familiar,FALSE,open,variety,Pizzeria,yes,12:30-23:30;,Sun;,VISA
132767,18.8820871,-99.1630268,0101000020957F00001672C2C435775AC1F69BF2EF0D424A41,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,mexico,?,78740,Wine-Beer,permitted,casual,partially,medium,?,familiar,FALSE,open,variety,Portuguese,yes,12:30-23:30;,Sun;,cash
132767,18.8820871,-99.1630268,0101000020957F00001672C2C435775AC1F69BF2EF0D424A41,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,Mexico,?,79300,Wine-Beer,permitted,casual,partially,medium,?,familiar,FALSE,open,variety,Romanian,yes,12:30-23:30;,Sun;,American_Express
135059,22.145108,-100.989547,0101000020957F000005810F19B84858C136805B2745A74B41,Restaurant Bar Hacienda los Martinez,Santos Degollado 745 los Alamitos,San Luis Potosi,SLP,Mexico,?,87018,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,12:00-23:30;,Sat;,cash
135059,22.145108,-100.989547,0101000020957F000005810F19B84858C136805B2745A74B41,Restaurant Bar Hacienda los Martinez,Santos Degollado 745 los Alamitos,San Luis Potosi,SLP,Mexico,?,78250,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,12:00-23:30;,Sun;,cash
135059,22.145108,-100.989547,0101000020957F000005810F19B84858C136805B2745A74B41,Restaurant Bar Hacienda los Martinez,Santos Degollado 745 los Alamitos,San Luis Potosi,SLP,Mexico,?,78250,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,FALSE,closed,none,Bar,yes,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Barbecue,yes,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;,MasterCard-Eurocard
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Bar_Pub_Brewery,yes,12:00-23:30;,Sun;,MasterCard-Eurocard
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Bar,yes,12:00-23:30;,Sat;,MasterCard-Eurocard
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Bakery,yes,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;,American_Express
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Bagels,yes,12:00-23:30;,Sun;,American_Express
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Austrian,yes,12:00-23:30;,Sat;,American_Express
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Australian,yes,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;,cash
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Asian,yes,12:00-23:30;,Sun;,cash
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Armenian,yes,12:00-23:30;,Sat;,cash
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,American,yes,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;,VISA
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,African,yes,12:00-23:30;,Sun;,VISA
135076,22.181017,-100.973614,0101000020957F00005657121FAA4358C1A8030D5598A04B41,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,Mexico,?,78395,Wine-Beer,none,informal,no_accessibility,high,?,familiar,FALSE,closed,none,Afghan,yes,12:00-23:30;,Sat;,VISA
134987,18.932725,-99.225211,0101000020957F0000FE987FAF936D5AC1E1D486215E524A41,Chilis Cuernavaca,Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas,Cuernavaca,Morelos,Mexico,?,62290,Wine-Beer,none,informal,no_accessibility,medium,chilis.com.mx,familiar,FALSE,closed,none,Eastern_European,none,12:00-23:30;,Sat;,cash
