placeID,name,address,city,state,zip,price
135065,El angel Restaurante,De Guadalupe 460 San Miguelito,San Luis Potosi,SLP,62460,high
135065,El angel Restaurante,Universidad 169,San Luis Potosi,SLP,78740,high
135065,El angel Restaurante,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,78430,high
135065,El angel Restaurante,Himno Nacional 2104 Tangamanga,San Luis Potosi,SLP,78280,high
135065,El angel Restaurante,Himno nacional esq. Blvd. Juarez,San Luis Potosi,SLP,78290,high
135065,El angel Restaurante,tampico,San Luis Potosi,SLP,78433,high
135065,El angel Restaurante,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,78396,high
135066,Restaurante Guerra,20 de Noviembre 1817 Tlaxcala,San Luis Potosi,SLP,78038,high
135073,Restaurante Bar El Gallinero,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,78280,high
135073,Restaurante Bar El Gallinero,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,SLP,78038,high
135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,78269,high
135073,Restaurante Bar El Gallinero,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,62290,high
135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,78280,high
135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,78430,high
135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,78270,high
135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,78214,high
135073,Restaurante Bar El Gallinero,cd. mier,San Luis Potosi,SLP,87018,high
135073,Restaurante Bar El Gallinero,Zaragoza entre Francisco Zarco y Lopez Velarde,San Luis Potosi,SLP,78210,high
135073,Restaurante Bar El Gallinero,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,SLP,78200,high
135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,78421,high
135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,78399,high
135073,Restaurante Bar El Gallinero,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,74000,high
135073,Restaurante Bar El Gallinero,Constitucion 200 Centro,San Luis Potosi,SLP,62170,high
135073,Restaurante Bar El Gallinero,Cordillera de Los Alpes 160 Lomas 2 Seccion,San Luis Potosi,SLP,62250,high
135073,Restaurante Bar El Gallinero,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,78000,high
135073,Restaurante Bar El Gallinero,circuito oriente esq. carretera 57,San Luis Potosi,SLP,62000,high
135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,78349,high
135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,78399,high
135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,78396,high
135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,78395,high
135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,78421,high
135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,78310,high
135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,78390,high
135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,78280,high
135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,78290,high
135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,SLP,78395,high
135079,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,78000,high
135080,los Toneles,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,62250,high
135080,los Toneles,Cordillera de Los Alpes 160 Lomas 2 Seccion,San Luis Potosi,SLP,62170,high
135080,los Toneles,Ignacio Allende 785 Centro,San Luis Potosi,SLP,78349,high
135080,los Toneles,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,62790,high
135080,los Toneles,General Mariano Arista 1205 Barrio de Tequisquiap,San Luis Potosi,SLP,78250,high
135080,los Toneles,Libramiento Burgos Colonia Las Animas,San Luis Potosi,SLP,78433,high
135080,los Toneles,Costado Sur Central Camionera Km 2,San Luis Potosi,SLP,62290,high
135080,los Toneles,Guajardo Sn San Luis Potosi Centro,San Luis Potosi,SLP,78269,high
135080,los Toneles,Interior Internado Palmira SN,San Luis Potosi,SLP,78395,high
135080,los Toneles,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,78399,high
135080,los Toneles,Himno Nacional 100 Avenida,San Luis Potosi,SLP,78270,high
135080,los Toneles,La Pradera,San Luis Potosi,SLP,78421,high
132862,La Posada del Virrey,Venustiano Carranza 1625 Jardin,victoria,San Luis Potosi,62320,high
132862,La Posada del Virrey,Universidad 169,slp,San Luis Potosi,62250,high
132862,La Posada del Virrey,Venustiano Carranza 303 Centro,San Luis Potosi,San Luis Potosi,64000,high
132862,La Posada del Virrey,Venustiano Carranza 1809 C Polanco,victoria ,San Luis Potosi,62460,high
132862,La Posada del Virrey,sevilla y olmedo 715 a,s.l.p.,San Luis Potosi,79300,high
132862,La Posada del Virrey,tampico,San Luis Potosi,San Luis Potosi,62000,high
132862,La Posada del Virrey,Rio Papaloapan 265 Lomas de San Luis (3),Cuernavaca,San Luis Potosi,78430,high
132862,La Posada del Virrey,Satelite 606 Satelite,s.l.p,San Luis Potosi,78740,high
132862,La Posada del Virrey,Rio Mayo 17 Vista Hermosa,Cd. Victoria,Morelos,78399,high
132862,La Posada del Virrey,Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas,Ciudad Victoria,S.L.P.,78421,high
132862,La Posada del Virrey,venustiano carranza,Soledad,San Luis Potosi,62290,high
132862,La Posada del Virrey,Soledad Sn Arboledas de Soledad,san luis potos,San Luis Potosi,87018,high
132862,La Posada del Virrey,Venustiano Carranza 2175 Jardin,San Luis Potosi,San Luis Potosi,62790,high
132862,La Posada del Virrey,Tangamanga 7 Tangamanga,san luis potosi ,San Luis Potosi,62170,high
132862,La Posada del Virrey,Santos Degollado 745 los Alamitos,Jiutepec,San Luis Potosi,78433,high
132866,Chaires,Av. V. Carranza,San Luis Potosi,Tamaulipas,62320,medium
132866,Chaires,Av. Carranza 830,Soledad,Morelos,78421,medium
132866,Chaires,Av. Coral,victoria,S.L.P.,62000,medium
132866,Chaires,Av. Saan Luis enttre moctezuma y salinas,San Luis Potosi,San Luis Potosi,62250,medium
132866,Chaires,Av. de los Pintores,victoria ,san luis potos,62170,medium
132866,Chaires,av. seminario,San Luis Potosi,SLP,62290,medium
132613,carnitas_mata,Pascual M. Hernandez 210 Centro,victoria,Tamaulipas,87018,medium
132613,carnitas_mata,lic. Emilio portes gil,victoria,Tamaulipas,78740,medium
132613,carnitas_mata,lic. Emilio portes gil,victoria,Tamaulipas,62000,medium
132869,Dominos Pizza,Julian de Los Reyes 400 Centro,San Luis Potosi,San Luis Potosi,62790,medium
132869,Dominos Pizza,La Pradera,San Luis Potosi,San Luis Potosi,64000,medium
132869,Dominos Pizza,Jesus Goytortua 390 Tangamanga,San Luis Potosi,San Luis Potosi,87018,medium
132872,Pizzeria Julios,De Guadalupe 460 San Miguelito,s.l.p,mexico,64000,medium
132872,Pizzeria Julios,20 de Noviembre 1817 Tlaxcala,s.l.p,mexico,62250,medium
132872,Pizzeria Julios,524 Soledad de Graciano Sanchez,Jiutepec,San Luis Potosi,87018,medium
132872,Pizzeria Julios,1a. de Lozada 1,s.l.p,mexico,62170,medium
132872,Pizzeria Julios,De La Estrella 2005 Estrella de Oriente,s.l.p,mexico,74000,medium
132872,Pizzeria Julios,40 Norte Civac 1RA. Seccion,Cuernavaca,san luis potos,79300,medium
132626,la perica hamburguesa,avenida salvador montiel ,Jiutepec,tamaulipas,78280,medium
132626,la perica hamburguesa,calle emilio portes gil,s.l.p,tamaulipas,78290,medium
132626,la perica hamburguesa,Camino a Simon Diaz 155 Centro,san luis potos,tamaulipas,78349,medium
132626,la perica hamburguesa,cd. mier,san luis potosi ,tamaulipas,78740,medium
132626,la perica hamburguesa,Calle Mezquite Fracc Framboyanes,s.l.p.,tamaulipas,78310,medium
132626,la perica hamburguesa,carr. mexico,San Luis Potosi,tamaulipas,78433,medium
132922,cafe punta del cielo,36 Sur Civac,Ciudad Victoria,S.L.P.,78038,medium
132922,cafe punta del cielo,20 de Noviembre 1817 Tlaxcala,Cd. Victoria,Morelos,78000,medium
132922,cafe punta del cielo,1a. de Lozada 1,Cd Victoria,mexico,74000,medium
132925,el pueblito,Emiliano Zapata Col. Tres de Mayo,Cd. Victoria,Morelos,78038,medium
132925,el pueblito,Emiliano Zapata No. 825 Tlaltenongo,Ciudad Victoria,S.L.P.,78200,medium
132925,el pueblito,Domingo 10 711 El Empleado,Cd Victoria,mexico,78000,medium
134987,Chilis Cuernavaca,Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas,Cuernavaca,Morelos,62290,medium
134996,Sanborns Casa Piedra,Lomas del Mirador,Cuernavaca,Morelos,62170,medium
134996,Sanborns Casa Piedra,Lomas del Mirador,Cuernavaca,Morelos,62000,medium
134996,Sanborns Casa Piedra,Lomas del Mirador,Cuernavaca,Morelos,62250,medium
135000,Restaurant los Pinos,Santos Degollado 745 los Alamitos,Cuernavaca,Morelos,78250,medium
135000,Restaurant los Pinos,Rio Papaloapan 265 Lomas de San Luis (3),Cuernavaca,Morelos,78240,medium
135000,Restaurant los Pinos,Satelite 606 Satelite,Cuernavaca,Morelos,78269,medium
135001,Vips,Emiliano Zapata No. 825 Tlaltenongo,Cuernavaca,Morelos,62170,medium
135001,Vips,Emiliano Zapata No. 825 Tlaltenongo,Cuernavaca,Morelos,79300,medium
135001,Vips,Emiliano Zapata No. 825 Tlaltenongo,Cuernavaca,Morelos,78433,medium
135001,Vips,Emiliano Zapata No. 825 Tlaltenongo,Cuernavaca,Morelos,78430,medium
135001,Vips,Emiliano Zapata No. 825 Tlaltenongo,Cuernavaca,Morelos,78740,medium
135001,Vips,Emiliano Zapata No. 825 Tlaltenongo,Cuernavaca,Morelos,87018,medium
132954,la parroquia,De Guadalupe 460 San Miguelito,san luis potosi,san luis potosi,78290,medium
132954,la parroquia,De La Estrella 2005 Estrella de Oriente,san luis potosi,san luis potosi,78310,medium
132954,la parroquia,Rayon sn col. Centro,san luis potosi,san luis potosi,78038,medium
132954,la parroquia,Emiliano Zapata Col. Tres de Mayo,san luis potosi,san luis potosi,78433,medium
132954,la parroquia,Paseo de las Fuentes,san luis potosi,san luis potosi,64000,medium
132954,la parroquia,Domingo 10 711 El Empleado,san luis potosi,san luis potosi,78349,medium
132954,la parroquia,Pascual M. Hernandez 240,san luis potosi,san luis potosi,62790,medium
132954,la parroquia,Ricardo B. Anaya,san luis potosi,san luis potosi,78200,medium
132954,la parroquia,Rio Mayo 17 Vista Hermosa,san luis potosi,san luis potosi,78214,medium
132954,la parroquia,Plaza del Carmen,san luis potosi,san luis potosi,74000,medium
132954,la parroquia,r.b. anaya esq. florencia,san luis potosi,san luis potosi,78000,medium
132954,la parroquia,Ricardo B. Anaya 2700 Estrella de Oriente,san luis potosi,san luis potosi,78210,medium
132706,Gorditas Dona Tota,Industrias 908 Valle Dorado,Cd. Victoria,SLP,78396,medium
132706,Gorditas Dona Tota,Ignacio Allende 785 Centro,Cd. Victoria,S.L.P.,78395,medium
132706,Gorditas Dona Tota,Jesus Goytortua 390 Tangamanga,Cd. Victoria,mexico,78421,medium
132706,Gorditas Dona Tota,Ignacio Aldama 300 Centro,Cd. Victoria,Morelos,78390,medium
132706,Gorditas Dona Tota,Interior Internado Palmira SN,Cd. Victoria,Tamaulipas,78399,medium
132706,Gorditas Dona Tota,Himno nacional esq. Blvd. Juarez,victoria ,mexico,78349,medium
135011,Los Vikingos,Emiliano Zapata No. 825 Tlaltenongo,Jiutepec,Morelos,62290,medium
135011,Los Vikingos,esquina santos degollado y leon guzman,Jiutepec,Morelos,62320,medium
135011,Los Vikingos,Estatuto Juridico 1040 Burocratas,Jiutepec,Morelos,62460,medium
135016,Arrachela Grill,General Mariano Arista 1205 Barrio de Tequisquiap,Cuernavaca,Morelos,78290,medium
135016,Arrachela Grill,Francisco I. Madero 215,Cuernavaca,Morelos,62790,medium
135016,Arrachela Grill,frente al tecnologico,Cuernavaca,Morelos,78280,medium
135018,El Oceano Dorado,Julian de Los Reyes 400 Centro,Cuernavaca,Morelos,78000,medium
135018,El Oceano Dorado,Interior Internado Palmira SN,Cuernavaca,Morelos,64000,medium
135018,El Oceano Dorado,Jesus Goytortua 390 Tangamanga,Cuernavaca,Morelos,74000,medium
135018,El Oceano Dorado,Himno Nacional 2104 Tangamanga,Cuernavaca,Morelos,78433,medium
135018,El Oceano Dorado,Himno nacional esq. Blvd. Juarez,Cuernavaca,Morelos,78740,medium
135018,El Oceano Dorado,Ignacio Allende 785 Centro,Cuernavaca,Morelos,62790,medium
135018,El Oceano Dorado,Himno Nacional 100 Avenida,Cuernavaca,Morelos,78349,medium
135018,El Oceano Dorado,Industrias 908 Valle Dorado,Cuernavaca,Morelos,62790,medium
135018,El Oceano Dorado,Guajardo Sn San Luis Potosi Centro,Cuernavaca,Morelos,78310,medium
135018,El Oceano Dorado,Lateral Salvador Nava Martinez 3145,Cuernavaca,Morelos,78200,medium
135018,El Oceano Dorado,La Pradera,Cuernavaca,Morelos,78038,medium
135018,El Oceano Dorado,Ignacio Aldama 300 Centro,Cuernavaca,Morelos,79300,medium
132717,tortas hawai,1a. de Lozada 1,Cd Victoria,mexico,78433,medium
132717,tortas hawai,36 Sur Civac,Ciudad Victoria,S.L.P.,78740,medium
132717,tortas hawai,20 de Noviembre 1817 Tlaxcala,Cd. Victoria,Morelos,62000,medium
135025,El Rincon de San Francisco,Av. V. Carranza,San Luis Potosi,SLP,78399,medium
135025,El Rincon de San Francisco,Av. de los Pintores,San Luis Potosi,SLP,78269,medium
135025,El Rincon de San Francisco,Mexico 2015 Providencia,San Luis Potosi,SLP,87018,medium
135025,El Rincon de San Francisco,avenida salvador montiel ,San Luis Potosi,SLP,78399,medium
135025,El Rincon de San Francisco,Lomas del Mirador,San Luis Potosi,SLP,79300,medium
135025,El Rincon de San Francisco,Av. Saan Luis enttre moctezuma y salinas,San Luis Potosi,SLP,78270,medium
135025,El Rincon de San Francisco,lic. Emilio portes gil,San Luis Potosi,SLP,78740,medium
135025,El Rincon de San Francisco,av. seminario,San Luis Potosi,SLP,78280,medium
135025,El Rincon de San Francisco,calle emilio portes gil,San Luis Potosi,SLP,78421,medium
135025,El Rincon de San Francisco,Camino a Simon Diaz 155 Centro,San Luis Potosi,SLP,78433,medium
135025,El Rincon de San Francisco,Calle Mezquite Fracc Framboyanes,San Luis Potosi,SLP,78430,medium
135025,El Rincon de San Francisco,Mexico 810 Centro,San Luis Potosi,SLP,62000,medium
132723,Gordas de morales,Nereo Rodriguez Barragan 450 E Centro,Soledad,mexico,78220,medium
132723,Gordas de morales,NICOLAS ZAPATA 300,victoria,mexico,78240,medium
132723,Gordas de morales,1a. de Lozada 1,Cd Victoria,San Luis Potosi,79300,medium
132723,Gordas de morales,20 de Noviembre 1817 Tlaxcala,Cd. Victoria,San Luis Potosi,87018,medium
132723,Gordas de morales,Munoz Sn Centro,slp,Morelos,78214,medium
132723,Gordas de morales,Miguel Barragan 46 Centro,san luis potosi ,mexico,78210,medium
135027,Restaurant Orizatlan,Anahuac 805,san luis potosi ,mexico,62000,medium
135027,Restaurant Orizatlan,Mexico 810 Centro,Soledad,Morelos,78421,medium
135027,Restaurant Orizatlan,Estatuto Juridico 1040 Burocratas,San Luis Potosi,SLP,62790,medium
135027,Restaurant Orizatlan,Federal Mexico - Acapulco 10 3 de Mayo,San Luis Potosi,SLP,62790,medium
135027,Restaurant Orizatlan,Alhondiga 62 Centro,San Luis Potosi,Tamaulipas,78433,medium
135027,Restaurant Orizatlan,Av. Carranza 830,Soledad,Morelos,79300,medium
135027,Restaurant Orizatlan,esquina santos degollado y leon guzman,San Luis Potosi,SLP,79300,medium
135027,Restaurant Orizatlan,Mexico 2015 Providencia,slp,mexico,78399,medium
135027,Restaurant Orizatlan,Miguel Barragan 46 Centro,victoria,S.L.P.,78430,medium
135027,Restaurant Orizatlan,Lomas del Mirador,san luis potosi ,mexico,78396,medium
135027,Restaurant Orizatlan,Francisco I. Madero 145 Centro,San Luis Potosi,SLP,64000,medium
135027,Restaurant Orizatlan,Angel Veral 328 Altamira,slp,mexico,78740,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,78310,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,64000,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,62000,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,62790,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,62460,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,78349,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,78290,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,62250,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,62290,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,62170,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,62320,medium
135028,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,78280,medium
135030,Preambulo Wifi Zone Cafe,carr. mexico,San Luis Potosi,SLP,79300,medium
135030,Preambulo Wifi Zone Cafe,Camino a Simon Diaz 155 Centro,San Luis Potosi,SLP,78740,medium
135030,Preambulo Wifi Zone Cafe,avenida salvador montiel ,San Luis Potosi,SLP,78430,medium
135030,Preambulo Wifi Zone Cafe,avenida hivno nacional,San Luis Potosi,SLP,78421,medium
135030,Preambulo Wifi Zone Cafe,Calle Mezquite Fracc Framboyanes,San Luis Potosi,SLP,62000,medium
135030,Preambulo Wifi Zone Cafe,calle emilio portes gil,San Luis Potosi,SLP,78433,medium
135032,Cafeteria y Restaurant El Pacifico,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,SLP,79300,medium
135032,Cafeteria y Restaurant El Pacifico,Tangamanga 7 Tangamanga,San Luis Potosi,SLP,78310,medium
135032,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,62790,medium
135032,Cafeteria y Restaurant El Pacifico,Venustiano Carranza 303 Centro,San Luis Potosi,SLP,78421,medium
135032,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,64000,medium
135032,Cafeteria y Restaurant El Pacifico,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,78433,medium
135032,Cafeteria y Restaurant El Pacifico,Venustiano Carranza 1625 Jardin,San Luis Potosi,SLP,78395,medium
135032,Cafeteria y Restaurant El Pacifico,sevilla y olmedo 715 a,San Luis Potosi,SLP,78270,medium
135032,Cafeteria y Restaurant El Pacifico,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,78399,medium
135032,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,78214,medium
135032,Cafeteria y Restaurant El Pacifico,Villa de Pozos 192 Villa de Pozos,San Luis Potosi,SLP,78740,medium
135032,Cafeteria y Restaurant El Pacifico,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,78430,medium
135032,Cafeteria y Restaurant El Pacifico,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,78396,medium
135032,Cafeteria y Restaurant El Pacifico,tampico,San Luis Potosi,SLP,78290,medium
135032,Cafeteria y Restaurant El Pacifico,Zaragoza entre Francisco Zarco y Lopez Velarde,San Luis Potosi,SLP,87018,medium
135032,Cafeteria y Restaurant El Pacifico,Universidad 169,San Luis Potosi,SLP,78349,medium
135032,Cafeteria y Restaurant El Pacifico,venustiano carranza,San Luis Potosi,SLP,78390,medium
